seq,TABLE_NAME,TABLE_COMMENTS,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENTS,DATA_TYPE,IDX,COL_TOT,PK_COL,POSITION,,PK
1189,_THREvalMBORst,업적평가결과,8,TotScore,총점수,decimal(19),8,16,,,,
1190,_THREvalMBORst,업적평가결과,9,AdjScore,환산점수,decimal(19),9,16,,,,
1191,_THREvalMBORst,업적평가결과,10,Rem,평가자의견,nvarchar(500),10,16,,,,
1192,_THREvalMBORst,업적평가결과,11,IsEnd,완료여부,nchar(1),11,16,,,,
1193,_THREvalMBORst,업적평가결과,12,LastUserSeq,작업자,int(10),12,16,,,,
1194,_THREvalMBORst,업적평가결과,13,LastDateTime,작업일시,datetime(8),13,16,,,,
1195,_THREvalMBORst,업적평가결과,14,TotGrdSeq,종합점수등급,int(10),14,16,,,,
1196,_THREvalMBORst,업적평가결과,15,AdjGrdSeq,조정점수등급,int(10),15,16,,,,
1197,_THREvalMBORst,업적평가결과,16,FileSeq,파일,int(10),16,16,,,,
1166,_THREvalMSideRst,다면평가결과,1,CompanySeq,법인코드,int(10),1,16,,,,
1167,_THREvalMSideRst,다면평가결과,2,EvalYyRev,평가년도차수,nchar(6),2,16,,,,
1168,_THREvalMSideRst,다면평가결과,3,SMEvalSeq,평가유형,int(10),3,16,,,,
1169,_THREvalMSideRst,다면평가결과,4,EmpSeq,피평가자사원코드,int(10),4,16,,,,
1170,_THREvalMSideRst,다면평가결과,5,EvalEmpSeq,평가자사원코드,int(10),5,16,,,,
1171,_THREvalMSideRst,다면평가결과,6,SMEvalStepSeq,평가단계,int(10),6,16,,,,
1172,_THREvalMSideRst,다면평가결과,7,Rank,순위,int(10),7,16,,,,
1173,_THREvalMSideRst,다면평가결과,8,TotScore,총점수,decimal(19),8,16,,,,
1174,_THREvalMSideRst,다면평가결과,9,AdjScore,환산점수,decimal(19),9,16,,,,
1175,_THREvalMSideRst,다면평가결과,10,Rem,평가자의견,nvarchar(500),10,16,,,,
1176,_THREvalMSideRst,다면평가결과,11,IsEnd,완료여부,nchar(1),11,16,,,,
1177,_THREvalMSideRst,다면평가결과,12,LastUserSeq,작업자,int(10),12,16,,,,
1178,_THREvalMSideRst,다면평가결과,13,LastDateTime,작업일시,datetime(8),13,16,,,,
1179,_THREvalMSideRst,다면평가결과,14,TotGrdSeq,종합점수등급,int(10),14,16,,,,
1180,_THREvalMSideRst,다면평가결과,15,AdjGrdSeq,조정점수등급,int(10),15,16,,,,
1181,_THREvalMSideRst,다면평가결과,16,SMExecptSeq,최고값최저값제외,int(10),16,16,,,,
1151,_THREvalStepRst,역량평가결과,1,CompanySeq,법인코드,int(10),1,15,,,,
1152,_THREvalStepRst,역량평가결과,2,EvalYyRev,평가년도차수,nchar(6),2,15,,,,
1153,_THREvalStepRst,역량평가결과,3,SMEvalSeq,평가유형,int(10),3,15,,,,
1154,_THREvalStepRst,역량평가결과,4,EvalEmpSeq,평가자사원코드,int(10),4,15,,,,
1155,_THREvalStepRst,역량평가결과,5,EmpSeq,피평가자사원코드,int(10),5,15,,,,
1156,_THREvalStepRst,역량평가결과,6,SMEvalStepSeq,평가단계,int(10),6,15,,,,
1157,_THREvalStepRst,역량평가결과,7,Rank,순위,int(10),7,15,,,,
1158,_THREvalStepRst,역량평가결과,8,TotScore,총점수,decimal(19),8,15,,,,
1159,_THREvalStepRst,역량평가결과,9,AdjScore,환산점수,decimal(19),9,15,,,,
1160,_THREvalStepRst,역량평가결과,10,Rem,평가자의견,nvarchar(500),10,15,,,,
1161,_THREvalStepRst,역량평가결과,11,IsEnd,완료여부,nchar(1),11,15,,,,
1162,_THREvalStepRst,역량평가결과,12,LastUserSeq,작업자,int(10),12,15,,,,
1163,_THREvalStepRst,역량평가결과,13,LastDateTime,작업일시,datetime(8),13,15,,,,
1164,_THREvalStepRst,역량평가결과,14,TotGrdSeq,종합점수등급,int(10),14,15,,,,
1165,_THREvalStepRst,역량평가결과,15,AdjGrdSeq,조정점수등급,int(10),15,15,,,,
1198,_THREvalTotYyEmpScore,종합평가평가유형별점수,1,CompanySeq,법인코드,int(10),1,10,,,,
1199,_THREvalTotYyEmpScore,종합평가평가유형별점수,2,EvalYy,평가년도,nchar(4),2,10,,,,
1200,_THREvalTotYyEmpScore,종합평가평가유형별점수,3,EmpSeq,사원코드,int(10),3,10,,,,
1201,_THREvalTotYyEmpScore,종합평가평가유형별점수,4,SMEvalSeq,평가유형,int(10),4,10,,,,
1202,_THREvalTotYyEmpScore,종합평가평가유형별점수,5,Ratio,가중치,decimal(19),5,10,,,,
1203,_THREvalTotYyEmpScore,종합평가평가유형별점수,6,TotScore,총점수,decimal(19),6,10,,,,
1204,_THREvalTotYyEmpScore,종합평가평가유형별점수,7,FinalScore,최종점수,decimal(19),7,10,,,,
1205,_THREvalTotYyEmpScore,종합평가평가유형별점수,8,AdjScore,조정점수,decimal(19),8,10,,,,
1206,_THREvalTotYyEmpScore,종합평가평가유형별점수,9,LastUserSeq,작업자,int(10),9,10,,,,
1207,_THREvalTotYyEmpScore,종합평가평가유형별점수,10,LastDateTime,작업일시,datetime(8),10,10,,,,
1586,_THROrgDeptLast,최종부서조직,1,CompanySeq,법인내부코드,int(10),1,11,CompanySeq,1,,1
1587,_THROrgDeptLast,최종부서조직,2,OrgType,조직구분,int(10),2,11,OrgType,2,,1
1588,_THROrgDeptLast,최종부서조직,3,DeptSeq,부서내부코드,int(10),3,11,DeptSeq,3,,1
1589,_THROrgDeptLast,최종부서조직,4,UppDeptSeq,상위부서,int(10),4,11,,,,
1590,_THROrgDeptLast,최종부서조직,5,BegDate,시작일,nchar(8),5,11,,,,
1591,_THROrgDeptLast,최종부서조직,6,EndDate,종료일,nchar(8),6,11,,,,
1592,_THROrgDeptLast,최종부서조직,7,UMDeptLevel,부서레벨,int(10),7,11,,,,
1593,_THROrgDeptLast,최종부서조직,8,DispSeq,순서,int(10),8,11,,,,
1594,_THROrgDeptLast,최종부서조직,9,OrgCd,조직코드,nvarchar(50),9,11,,,,
1595,_THROrgDeptLast,최종부서조직,10,LastUserSeq,작업자,int(10),10,11,,,,
1596,_THROrgDeptLast,최종부서조직,11,LastDateTime,작업일시,datetime(8),11,11,,,,
2006,_THRWelSchEmp,학자금내역,1,CompanySeq,법인코드,int(10),1,23,,,,
2007,_THRWelSchEmp,학자금내역,2,EmpSeq,사원코드,int(10),2,23,,,,
2008,_THRWelSchEmp,학자금내역,3,Seq,일련번호,int(10),3,23,,,,
2009,_THRWelSchEmp,학자금내역,4,SchSeq,학자금코드,int(10),4,23,,,,
2010,_THRWelSchEmp,학자금내역,5,FamilySeq,가족일련번호,int(10),5,23,,,,
2011,_THRWelSchEmp,학자금내역,6,ChildResidID,주민등록번호,nvarchar(200),6,23,,,,
2012,_THRWelSchEmp,학자금내역,7,AppDate,신청일자,nchar(8),7,23,,,,
2013,_THRWelSchEmp,학자금내역,8,Yy,대상년도,nchar(4),8,23,,,,
2014,_THRWelSchEmp,학자금내역,9,PaySortSeq,지급종류코드,int(10),9,23,,,,
2015,_THRWelSchEmp,학자금내역,10,SchoolName,학교,nvarchar(200),10,23,,,,
2016,_THRWelSchEmp,학자금내역,11,MajorName,학과,nvarchar(200),11,23,,,,
2017,_THRWelSchEmp,학자금내역,12,SchoolGrade,학년,int(10),12,23,,,,
2018,_THRWelSchEmp,학자금내역,13,SchoolScore,학점,decimal(19),13,23,,,,
2019,_THRWelSchEmp,학자금내역,14,AppAmt,납입액,decimal(19),14,23,,,,
2020,_THRWelSchEmp,학자금내역,15,PayRate,지급율,decimal(19),15,23,,,,
2021,_THRWelSchEmp,학자금내역,16,PayAmt,지급액,decimal(19),16,23,,,,
2022,_THRWelSchEmp,학자금내역,17,Scholarship,장학금,decimal(19),17,23,,,,
2023,_THRWelSchEmp,학자금내역,18,PayDate,지급일자,nchar(8),18,23,,,,
2024,_THRWelSchEmp,학자금내역,19,PbYm,적용년월,nchar(6),19,23,,,,
2025,_THRWelSchEmp,학자금내역,20,PbSeq,급상여구분,int(10),20,23,,,,
2026,_THRWelSchEmp,학자금내역,21,AppSeq,신청일련번호,int(10),21,23,,,,
2027,_THRWelSchEmp,학자금내역,22,LastUserSeq,작업자,int(10),22,23,,,,
2028,_THRWelSchEmp,학자금내역,23,LastDateTime,작업일시,datetime(8),23,23,,,,
1630,_TPEAcCause,공기업 지출원인행위,1,CompanySeq,법인내부코드,int(10),1,28,CompanySeq,1,,1
1631,_TPEAcCause,공기업 지출원인행위,2,CauseSeq,원인행위내부코드,int(10),2,28,CauseSeq,2,,1
1632,_TPEAcCause,공기업 지출원인행위,3,BizUnit,사업부문,int(10),3,28,,,,
1633,_TPEAcCause,공기업 지출원인행위,4,AccYY,회계연도,nchar(4),4,28,,,,
1634,_TPEAcCause,공기업 지출원인행위,5,CauseDate,원인행위일,nchar(8),5,28,,,,
1635,_TPEAcCause,공기업 지출원인행위,6,DeptSeq,발의부서,int(10),6,28,,,,
1636,_TPEAcCause,공기업 지출원인행위,7,BgtDeptSeq,#예산관리단위,int(10),7,28,,,,
1637,_TPEAcCause,공기업 지출원인행위,8,EmpSeq,발의담당자,int(10),8,28,,,,
1638,_TPEAcCause,공기업 지출원인행위,9,SMExpKind,지출예산구분,int(10),9,28,,,,
1639,_TPEAcCause,공기업 지출원인행위,10,DetlBizSeq,세부사업,int(10),10,28,,,,
1640,_TPEAcCause,공기업 지출원인행위,11,SMExpType,지출구분,int(10),11,28,,,,
1641,_TPEAcCause,공기업 지출원인행위,12,CauseName,원인행위명,nvarchar(1000),12,28,,,,
1642,_TPEAcCause,공기업 지출원인행위,13,CauseRsn,원인행위사유,nvarchar(1000),13,28,,,,
1643,_TPEAcCause,공기업 지출원인행위,14,DraftSeq,품의내부코드,int(10),14,28,,,,
1644,_TPEAcCause,공기업 지출원인행위,15,OrgDraftSeq,원천품의내부코드,int(10),15,28,,,,
1645,_TPEAcCause,공기업 지출원인행위,16,OrgCauseSeq,원천원인행위내부코드,int(10),16,28,,,,
1646,_TPEAcCause,공기업 지출원인행위,17,IsNew,신규여부,nchar(1),17,28,,,,
1647,_TPEAcCause,공기업 지출원인행위,18,BizBgtAmt,사업편성예산,decimal(19),18,28,,,,
1648,_TPEAcCause,공기업 지출원인행위,19,BizBgtExcAmt,사업집행예산,decimal(19),19,28,,,,
1649,_TPEAcCause,공기업 지출원인행위,20,BizBgtAsgnAmt,사업배정액,decimal(19),20,28,,,,
1650,_TPEAcCause,공기업 지출원인행위,21,BizBgtAsgnExcAmt,사업배정집행액,decimal(19),21,28,,,,
1651,_TPEAcCause,공기업 지출원인행위,22,LastUserSeq,작업자,int(10),22,28,,,,
1652,_TPEAcCause,공기업 지출원인행위,23,LastDateTime,작업일시,datetime(8),23,28,,,,
1653,_TPEAcCause,공기업 지출원인행위,24,BizBgtReduceAmt,사업절감목표,decimal(19),24,28,,,,
1654,_TPEAcCause,공기업 지출원인행위,25,IsConfirm,확정여부,char(1),25,28,,,,
1655,_TPEAcCause,공기업 지출원인행위,26,BatchYN,지출원인행위등록여부,nchar(1),26,28,,,,
1656,_TPEAcCause,공기업 지출원인행위,27,CauseNo,원인행위번호,nvarchar(20),27,28,,,,
1657,_TPEAcCause,공기업 지출원인행위,28,AccUnit,회계단위,int(10),28,28,,,,
1658,_TPEAcCauseItem,공기업 지출원인행위품목,1,CompanySeq,법인내부코드,int(10),1,35,CompanySeq,1,,1
1659,_TPEAcCauseItem,공기업 지출원인행위품목,2,CauseSeq,원인행위내부코드,int(10),2,35,CauseSeq,2,,1
1660,_TPEAcCauseItem,공기업 지출원인행위품목,3,Serl,순번,int(10),3,35,Serl,3,,1
1661,_TPEAcCauseItem,공기업 지출원인행위품목,4,BgtItemSeq,편성목코드,int(10),4,35,,,,
1662,_TPEAcCauseItem,공기업 지출원인행위품목,5,BgtItemAmt,편성목편성예산,decimal(19),5,35,,,,
1663,_TPEAcCauseItem,공기업 지출원인행위품목,6,BgtItemExcAmt,편성목집행예산,decimal(19),6,35,,,,
1664,_TPEAcCauseItem,공기업 지출원인행위품목,7,BgtItemAsgnAmt,편성목배정액,decimal(19),7,35,,,,
1665,_TPEAcCauseItem,공기업 지출원인행위품목,8,BgtItemAsgnExcAmt,편성목배정집행액,decimal(19),8,35,,,,
1666,_TPEAcCauseItem,공기업 지출원인행위품목,9,BgtClassSeq,통계목코드,int(10),9,35,,,,
1667,_TPEAcCauseItem,공기업 지출원인행위품목,10,BgtClassName,통계목명,nvarchar(200),10,35,,,,
1668,_TPEAcCauseItem,공기업 지출원인행위품목,11,BgtClassAmt,통계목편성예산,decimal(19),11,35,,,,
1669,_TPEAcCauseItem,공기업 지출원인행위품목,12,BgtClassExcAmt,통계목집행예산,decimal(19),12,35,,,,
1670,_TPEAcCauseItem,공기업 지출원인행위품목,13,BgtClassAsgnAmt,통계목배정액,decimal(19),13,35,,,,
1671,_TPEAcCauseItem,공기업 지출원인행위품목,14,BgtClassAsgnExcAmt,통계목배정집행액,decimal(19),14,35,,,,
1672,_TPEAcCauseItem,공기업 지출원인행위품목,15,CauseItemName,세부내역,nvarchar(200),15,35,,,,
1673,_TPEAcCauseItem,공기업 지출원인행위품목,16,CauseAmt,원인금액,decimal(19),16,35,,,,
1674,_TPEAcCauseItem,공기업 지출원인행위품목,17,Remark,비고,nvarchar(1000),17,35,,,,
1675,_TPEAcCauseItem,공기업 지출원인행위품목,18,AccSeq,계정과목,int(10),18,35,,,,
1676,_TPEAcCauseItem,공기업 지출원인행위품목,19,CustSeq,거래처,int(10),19,35,,,,
1677,_TPEAcCauseItem,공기업 지출원인행위품목,20,IsBigCust,대량거래처여부,nchar(1),20,35,,,,
1678,_TPEAcCauseItem,공기업 지출원인행위품목,21,LastUserSeq,작업자,int(10),21,35,,,,
1679,_TPEAcCauseItem,공기업 지출원인행위품목,22,LastDateTime,작업일시,datetime(8),22,35,,,,
1680,_TPEAcCauseItem,공기업 지출원인행위품목,23,BgtItemReduceAmt,편성목목표절감액,decimal(19),23,35,,,,
1681,_TPEAcCauseItem,공기업 지출원인행위품목,24,BgtClassReduceAmt,통계목목표절감액,decimal(19),24,35,,,,
1682,_TPEAcCauseItem,공기업 지출원인행위품목,25,DetlBizSeq,세부사업코드,int(10),25,35,,,,
1683,_TPEAcCauseItem,공기업 지출원인행위품목,26,BizBgtAmt,사업편성예산,decimal(19),26,35,,,,
1684,_TPEAcCauseItem,공기업 지출원인행위품목,27,BizBgtExcAmt,사업집행예산,decimal(19),27,35,,,,
1685,_TPEAcCauseItem,공기업 지출원인행위품목,28,BizBgtAsgnAmt,사업배정액,decimal(19),28,35,,,,
1686,_TPEAcCauseItem,공기업 지출원인행위품목,29,BizBgtAsgnExcAmt,사업배정집행액,decimal(19),29,35,,,,
1687,_TPEAcCauseItem,공기업 지출원인행위품목,30,BizBgtReduceAmt,사업절감목표,decimal(19),30,35,,,,
1688,_TPEAcCauseItem,공기업 지출원인행위품목,31,DraftSerl,품의순번,int(10),31,35,,,,
1689,_TPEAcCauseItem,공기업 지출원인행위품목,32,BizUnit,사업부문,int(10),32,35,,,,
1690,_TPEAcCauseItem,공기업 지출원인행위품목,33,BgtDeptSeq,예산부서,int(10),33,35,,,,
1691,_TPEAcCauseItem,공기업 지출원인행위품목,34,SourceDiv,원천구분,int(10),34,35,,,,
1692,_TPEAcCauseItem,공기업 지출원인행위품목,35,SourceSeq,원천순번,nvarchar(1000),35,35,,,,
1777,_TPEAcContract,공기업 계약,1,CompanySeq,법인내부코드,int(10),1,51,CompanySeq,1,,1
1778,_TPEAcContract,공기업 계약,2,ContractSeq,계약내부코드,int(10),2,51,ContractSeq,2,,1
1779,_TPEAcContract,공기업 계약,3,ContractYY,계약년도,nchar(4),3,51,,,,
1780,_TPEAcContract,공기업 계약,4,BizUnit,사업부문,int(10),4,51,,,,
1781,_TPEAcContract,공기업 계약,5,ContractNo,계약번호(외부코드),nvarchar(50),5,51,,,,
1782,_TPEAcContract,공기업 계약,6,ContractName,계약명,nvarchar(100),6,51,,,,
1783,_TPEAcContract,공기업 계약,7,SMContractKind,계약종류,int(10),7,51,,,,
1784,_TPEAcContract,공기업 계약,8,UMContractType,계약유형,int(10),8,51,,,,
1785,_TPEAcContract,공기업 계약,9,UMContractMeth,계약방법,int(10),9,51,,,,
1786,_TPEAcContract,공기업 계약,10,UMContractMethSub,계약방법사유,int(10),10,51,,,,
1787,_TPEAcContract,공기업 계약,11,ContractDrDate,발의일자,nchar(8),11,51,,,,
1788,_TPEAcContract,공기업 계약,12,ContractDate,계약일                ,nchar(8),12,51,,,,
1789,_TPEAcContract,공기업 계약,13,ContractInspDate,최종검수일,nchar(8),13,51,,,,
1790,_TPEAcContract,공기업 계약,14,ContractPlanDate,준공(납품)예정일,nchar(8),14,51,,,,
1791,_TPEAcContract,공기업 계약,15,BizDeptSeq,사업주관부서,int(10),15,51,,,,
1792,_TPEAcContract,공기업 계약,16,BizEmpSeq,사업담당자,int(10),16,51,,,,
1793,_TPEAcContract,공기업 계약,17,ContractEmpSeq,계약담당자,int(10),17,51,,,,
1794,_TPEAcContract,공기업 계약,18,InspEmpSeq,검사담당자,int(10),18,51,,,,
1795,_TPEAcContract,공기업 계약,19,DraftSeq,품의번호,int(10),19,51,,,,
1796,_TPEAcContract,공기업 계약,20,CauseSeq,원인행위번호,int(10),20,51,,,,
1797,_TPEAcContract,공기업 계약,21,ContractFirstAmt,최초계약액,decimal(19),21,51,,,,
1798,_TPEAcContract,공기업 계약,22,ContractSummary,계약사업개요,nvarchar(1000),22,51,,,,
1799,_TPEAcContract,공기업 계약,23,BizStartDate,착공일자,nchar(8),23,51,,,,
1800,_TPEAcContract,공기업 계약,24,ContractExpireDate,실준공일(실납품일),nchar(8),24,51,,,,
1801,_TPEAcContract,공기업 계약,25,DVPlace,납품장소,nvarchar(100),25,51,,,,
1802,_TPEAcContract,공기업 계약,26,Law,관련법규,nvarchar(200),26,51,,,,
1803,_TPEAcContract,공기업 계약,27,UMItemGroup,품목군,int(10),27,51,,,,
1804,_TPEAcContract,공기업 계약,28,CustSeq,주계약자(업체),int(10),28,51,,,,
1805,_TPEAcContract,공기업 계약,29,ERCustSeq,설계업체,int(10),29,51,,,,
1806,_TPEAcContract,공기업 계약,30,InspCustSeq,감리업체,int(10),30,51,,,,
1807,_TPEAcContract,공기업 계약,31,WarrentyPeriod,담보기간,nvarchar(20),31,51,,,,
1808,_TPEAcContract,공기업 계약,32,DelayRate,지체상율,decimal(19),32,51,,,,
1809,_TPEAcContract,공기업 계약,33,ContractPoint,주요사항,nvarchar(1000),33,51,,,,
1810,_TPEAcContract,공기업 계약,34,AttachData,붙임서류,nvarchar(1000),34,51,,,,
1811,_TPEAcContract,공기업 계약,35,AttachData2,붙임서류2,nvarchar(1000),35,51,,,,
1812,_TPEAcContract,공기업 계약,36,ContractPeriodDate,계약납기일,nchar(8),36,51,,,,
1813,_TPEAcContract,공기업 계약,37,IsChecked,검수확인,nchar(1),37,51,,,,
1814,_TPEAcContract,공기업 계약,38,AcEmpSeq,회계책임자,int(10),38,51,,,,
1815,_TPEAcContract,공기업 계약,39,IsVAT,부가세포함,nchar(1),39,51,,,,
1816,_TPEAcContract,공기업 계약,40,InsectionNo,검사번호,nvarchar(50),40,51,,,,
1817,_TPEAcContract,공기업 계약,41,InsectionRemark,검수내역,nvarchar(500),41,51,,,,
1818,_TPEAcContract,공기업 계약,42,BuyReqNo,,nvarchar(100),42,51,,,,
1819,_TPEAcContract,공기업 계약,43,RegGubun,,int(10),43,51,,,,
1820,_TPEAcContract,공기업 계약,44,WorkRemark,사내비고,nvarchar(1000),44,51,,,,
1821,_TPEAcContract,공기업 계약,45,OutRemark,사외비고,nvarchar(1000),45,51,,,,
1822,_TPEAcContract,공기업 계약,46,POReqNo,구매발주번호,nvarchar(100),46,51,,,,
1823,_TPEAcContract,공기업 계약,47,IsCoContract,공동계약여부,nchar(1),47,51,,,,
1824,_TPEAcContract,공기업 계약,48,BiddingSeq,입찰내부코드,int(10),48,51,,,,
1825,_TPEAcContract,공기업 계약,49,BiddingSerl,입찰차수,int(10),49,51,,,,
1826,_TPEAcContract,공기업 계약,50,LastUserSeq,작업자,int(10),50,51,,,,
1827,_TPEAcContract,공기업 계약,51,LastDateTime,작업일시,datetime(8),51,51,,,,
1884,_TPEAcCurrDayAmt,공기업일지출현액,1,CompanySeq,법인내부코드,int(10),1,15,,,,
1885,_TPEAcCurrDayAmt,공기업일지출현액,2,AccYY,회계연도,nchar(4),2,15,,,,
1886,_TPEAcCurrDayAmt,공기업일지출현액,3,SMBgtCurrType,예산현액구분,int(10),3,15,,,,
1887,_TPEAcCurrDayAmt,공기업일지출현액,4,PayDate,지출일,nchar(8),4,15,,,,
1888,_TPEAcCurrDayAmt,공기업일지출현액,5,BizUnit,사업부문,int(10),5,15,,,,
1889,_TPEAcCurrDayAmt,공기업일지출현액,6,AccDeptSeq,발의부서,int(10),6,15,,,,
1890,_TPEAcCurrDayAmt,공기업일지출현액,7,BgtDeptSeq,#예산관리단위,int(10),7,15,,,,
1891,_TPEAcCurrDayAmt,공기업일지출현액,8,DetlBizSeq,세부사업,int(10),8,15,,,,
1892,_TPEAcCurrDayAmt,공기업일지출현액,9,BgtItemSeq,편성목,int(10),9,15,,,,
1893,_TPEAcCurrDayAmt,공기업일지출현액,10,BgtClassSeq,통계목,int(10),10,15,,,,
1894,_TPEAcCurrDayAmt,공기업일지출현액,11,BgtClassName,통계목명,nvarchar(200),11,15,,,,
1895,_TPEAcCurrDayAmt,공기업일지출현액,12,SMExpKind,지출구분,int(10),12,15,,,,
1896,_TPEAcCurrDayAmt,공기업일지출현액,13,CurrAmt,금액,decimal(19),13,15,,,,
1897,_TPEAcCurrDayAmt,공기업일지출현액,14,LastUserSeq,작업자,int(10),14,15,,,,
1898,_TPEAcCurrDayAmt,공기업일지출현액,15,LastDateTime,작업일시,datetime(8),15,15,,,,
2083,_TPEAcDetlBizBankAcc,공기업 사업별계좌,1,CompanySeq,법인내부코드,int(10),1,13,,,,
2084,_TPEAcDetlBizBankAcc,공기업 사업별계좌,2,BankAccSeq,계좌코드,int(10),2,13,,,,
2085,_TPEAcDetlBizBankAcc,공기업 사업별계좌,3,AccYY,회계연도,nchar(4),3,13,,,,
2086,_TPEAcDetlBizBankAcc,공기업 사업별계좌,4,DetlBizSeq,세부사업,int(10),4,13,,,,
2087,_TPEAcDetlBizBankAcc,공기업 사업별계좌,5,BankAccType,공통계좌여부,int(10),5,13,,,,
2088,_TPEAcDetlBizBankAcc,공기업 사업별계좌,6,InOutType,지출/수입구분,int(10),6,13,,,,
2089,_TPEAcDetlBizBankAcc,공기업 사업별계좌,7,IsFundAcc,자금계좌여부,nchar(1),7,13,,,,
2090,_TPEAcDetlBizBankAcc,공기업 사업별계좌,8,IsDelegateAcc,사업대표계좌여부,nchar(1),8,13,,,,
